sif_style	Annotation	count	etype	matchType	matchType	filenames
YBR009C (u) YPL008W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL008W (u) YBR009C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBL051C (u) YIR025W		1.0	ppi			rewired-BG-network-474_4_bgnet
YIR025W (u) YBL051C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLL019C (u) YNL251C		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL251C (u) YLL019C		1.0	ppi			rewired-BG-network-474_4_bgnet
YCL029C (u) YER146W		1.0	ppi			rewired-BG-network-474_4_bgnet
YER146W (u) YCL029C		1.0	ppi			rewired-BG-network-474_4_bgnet
YIL126W (u) YKL143W		1.0	ppi			rewired-BG-network-474_4_bgnet
YKL143W (u) YIL126W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL163C (u) YJL159W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL159W (u) YGL163C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR510W (u) YER021W		1.0	ppi			rewired-BG-network-474_4_bgnet
YER021W (u) YDR510W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR026C (u) YOR119C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR119C (u) YLR026C		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR216C (d) YKL074C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YDR328C (u) YOR063W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR063W (u) YDR328C		1.0	ppi			rewired-BG-network-474_4_bgnet
YCR039C (u) YJL076W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL076W (u) YCR039C		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR104C (d) YER112W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YPL031C (d) YOR171C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YHR082C (d) YNL030W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YKR010C (u) YOR244W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR244W (u) YKR010C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR262C (u) YHL034C		1.0	ppi			rewired-BG-network-474_4_bgnet
YHL034C (u) YBR262C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR335W (u) YPR191W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR191W (u) YDR335W		1.0	ppi			rewired-BG-network-474_4_bgnet
YIL061C (u) YML013W		1.0	ppi			rewired-BG-network-474_4_bgnet
YML013W (u) YIL061C		1.0	ppi			rewired-BG-network-474_4_bgnet
NPR13 (d) YBL051C		1.0			Constituent	NaCl_module_edges_Randomized_4
YDR489W (u) YGR232W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR232W (u) YDR489W		1.0	ppi			rewired-BG-network-474_4_bgnet
YCR077C (u) YHR205W		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR205W (u) YCR077C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL106W (d) YNL125C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YJR059W (d) YMR203W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YBR160W (d) YOR036W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
NPI3 (d) YPL226W		1.0			Constituent	NaCl_module_edges_Randomized_4
YJL019W (u) YPR161C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR161C (u) YJL019W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR162W (u) YPR165W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR165W (u) YGR162W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR097W (u) YML001W		1.0	ppi			rewired-BG-network-474_4_bgnet
YML001W (u) YGR097W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL100W (u) YPL093W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL093W (u) YGL100W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOL147C (d) NPR16		1.0			Shared_Interaction	NaCl_module_edges_Randomized_4
YDR205W (u) YHR082C		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR082C (u) YDR205W		1.0	ppi			rewired-BG-network-474_4_bgnet
YFR014C (d) YLL039C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YEL037C (u) YOR257W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR257W (u) YEL037C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR108W (u) YLR148W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR148W (u) YBR108W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJR119C (u) YLR293C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR293C (u) YJR119C		1.0	ppi			rewired-BG-network-474_4_bgnet
YKR079C (u) YNL031C		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL031C (u) YKR079C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR040W (d) YHR066W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YHR082C (d) YML085C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YCL059C (u) YNL288W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL288W (u) YCL059C		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR072W (u) YJR009C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJR009C (u) YHR072W		1.0	ppi			rewired-BG-network-474_4_bgnet
YAR007C (u) YPL169C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL169C (u) YAR007C		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR079C (d) YGL097W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YER036C (u) YLR403W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR403W (u) YER036C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL101C (u) YNR017W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNR017W (u) YDL101C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOL151W (u) YOR191W		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YOR191W (u) YOL151W		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YDL134C (u) YOR259C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR259C (u) YDL134C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR126C (u) YOR084W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR084W (u) YBR126C		1.0	ppi			rewired-BG-network-474_4_bgnet
YFL039C (u) YNL273W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL273W (u) YFL039C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR231C (u) YJL122W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL122W (u) YDR231C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR179C (u) YMR172W		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR172W (u) YBR179C		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR030C (u) YMR308C		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR308C (u) YHR030C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR023C (u) YPL204W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL204W (u) YBR023C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR061W (d) YLL036C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YER125W (u) YJR002W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJR002W (u) YER125W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBL007C (u) YDR152W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR152W (u) YBL007C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR218W (u) YLR116W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR116W (u) YGR218W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR102C (u) YOR163W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR163W (u) YBR102C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL010C (u) YMR153W		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR153W (u) YJL010C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL031C (d) YLR207W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YOR267C (d) YFR002W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YDR367W (u) YOR351C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR351C (u) YDR367W		1.0	ppi			rewired-BG-network-474_4_bgnet
YAL005C (u) YMR285C		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR285C (u) YAL005C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL115W (u) YOR326W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR326W (u) YGL115W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL095W (d) YER100W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YGR104C (u) YLR251W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR251W (u) YGR104C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR059C (d) YKR063C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YDL003W (u) YDL077C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL077C (u) YDL003W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR152W (u) YOR224C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR224C (u) YBR152W		1.0	ppi			rewired-BG-network-474_4_bgnet
YAR002CA (u) YGR052W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR052W (u) YAR002CA		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR071C (u) YLR071C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR071C (u) YLR071C		1.0	ppi			rewired-BG-network-474_4_bgnet
NPI5 (d) YOL081W		1.0			Constituent	NaCl_module_edges_Randomized_4
YJR059W (d) YLR386W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YIL095W (d) YER162C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YDL126C (u) YPR056W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR056W (u) YDL126C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR116W (u) YML069W		1.0	ppi			rewired-BG-network-474_4_bgnet
YML069W (u) YLR116W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJR046W (u) YPL015C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YPL015C (u) YJR046W		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YER105C (u) YOR076C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR076C (u) YER105C		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR096C (u) YNR010W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNR010W (u) YHR096C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL116W (u) YGL173C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL173C (u) YGL116W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL235C (d) YMR117C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YJL164C (d) YJR005W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YML065W (u) YPL037C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL037C (u) YML065W		1.0	ppi			rewired-BG-network-474_4_bgnet
CDC14ID25 (d) YNL267W		1.0			Constituent	NaCl_module_edges_Randomized_4
YDR293C (u) YNL004W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL004W (u) YDR293C		1.0	ppi			rewired-BG-network-474_4_bgnet
YHL007C (u) YOR123C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR123C (u) YHL007C		1.0	ppi			rewired-BG-network-474_4_bgnet
YHL034C (u) YLR378C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR378C (u) YHL034C		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR127C (u) YPL175W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL175W (u) YMR127C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL031C (d) YDR293C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YMR290C (u) YPR106W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR106W (u) YMR290C		1.0	ppi			rewired-BG-network-474_4_bgnet
YML085C (u) YPL127C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL127C (u) YML085C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBL045C (u) YFR011C		1.0	ppi			rewired-BG-network-474_4_bgnet
YFR011C (u) YBL045C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL180W (d) YHR166C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YGL120C (u) YIL079C		1.0	ppi			rewired-BG-network-474_4_bgnet
YIL079C (u) YGL120C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL158W (d) YDR379W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YMR216C (d) YOL148C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YFR014C (d) YDR501W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YDL008W (u) YOL113W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOL113W (u) YDL008W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR486C (u) YPR111W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR111W (u) YDR486C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL153C (d) YPL178W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YJL084C (u) YLR191W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR191W (u) YJL084C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL153W (u) YJR065C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJR065C (u) YGL153W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJR059W (d) YLR272C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YJL106W (d) YNL030W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YBR160W (d) YDR113C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YHR135C (d) YDL153C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YBL007C (u) YPR013C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR013C (u) YBL007C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR329C (u) YDR428C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR428C (u) YDR329C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR510W (u) YGR092W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR092W (u) YDR510W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR021W (u) YJL010C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL010C (u) YGR021W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL031C (d) YGL120C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YHL025W (u) YJL089W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL089W (u) YHL025W		1.0	ppi			rewired-BG-network-474_4_bgnet
RDN372 (u) YPL018W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL018W (u) RDN372		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL180W (d) YLR229C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YBR200W (u) YPR162C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR162C (u) YBR200W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR035C (u) YNL233W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL233W (u) YBR035C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR193C (u) YNL138W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL138W (u) YBR193C		1.0	ppi			rewired-BG-network-474_4_bgnet
YML114C (u) YNL031C		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL031C (u) YML114C		1.0	ppi			rewired-BG-network-474_4_bgnet
NPR10 (d) YHR016C		1.0			Constituent	NaCl_module_edges_Randomized_4
YDL155W (u) YER169W		1.0	ppi			rewired-BG-network-474_4_bgnet
YER169W (u) YDL155W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR056W (u) YKR048C		1.0	ppi			rewired-BG-network-474_4_bgnet
YKR048C (u) YGR056W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL179C (d) YLR438CA		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YPL031C (d) YNL272C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YER012W (u) YER125W		1.0	ppi			rewired-BG-network-474_4_bgnet
YER125W (u) YER012W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL059W (d) YML001W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YER094C (u) YOR127W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR127W (u) YER094C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR040W (d) YJL006C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YAL035W (u) YNL210W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL210W (u) YAL035W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR160W (d) YPL127C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YBR175W (u) YMR086W		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR086W (u) YBR175W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR160W (d) YIL061C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YBL093C (u) YNL147W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL147W (u) YBL093C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL050W (u) YNL255C		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL255C (u) YJL050W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR167W (u) YHR013C		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR013C (u) YDR167W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL031C (d) YKL185W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
HOG1ID47 (d) YLR260W		1.0			Constituent	NaCl_module_edges_Randomized_4
YGL241W (u) YOL027C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOL027C (u) YGL241W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR429C (u) YPR103W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR103W (u) YDR429C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR329C (u) YNL263C		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL263C (u) YDR329C		1.0	ppi			rewired-BG-network-474_4_bgnet
NPR9 (d) YJR001W		1.0			Constituent	NaCl_module_edges_Randomized_4
YGR092W (u) YPR100W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR100W (u) YGR092W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR057W (u) YPL106C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL106C (u) YDR057W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL150C (d) NPR17		1.0			Shared_Interaction	NaCl_module_edges_Randomized_4
YDL203C (u) YLR180W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR180W (u) YDL203C		1.0	ppi			rewired-BG-network-474_4_bgnet
NPR13 (d) YLR287CA		1.0			Constituent	NaCl_module_edges_Randomized_4
YMR139W (d) YGR167W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YCR059C (u) YLR106C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR106C (u) YCR059C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR015C (u) YPR175W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR175W (u) YBR015C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBL004W (u) YNL261W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL261W (u) YBL004W		1.0	ppi			rewired-BG-network-474_4_bgnet
YHL007C (d) YNL075W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YBR160W (d) YLR210W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YGR245C (u) YNL189W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL189W (u) YGR245C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR198C (u) YLR291C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR291C (u) YBR198C		1.0	ppi			rewired-BG-network-474_4_bgnet
YCL037C (u) YNL132W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL132W (u) YCL037C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBL045C (u) YOL082W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOL082W (u) YBL045C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR252W (u) YHR164C		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR164C (u) YDR252W		1.0	ppi			rewired-BG-network-474_4_bgnet
YIL095W (d) YGL067W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YBR020W (u) YBR272C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBR272C (u) YBR020W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR013W (u) YKL145W		1.0	ppi			rewired-BG-network-474_4_bgnet
YKL145W (u) YGR013W		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR183W (d) YCR075C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YKL013C (u) YOR267C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR267C (u) YKL013C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL167W (u) YML010W		1.0	ppi			rewired-BG-network-474_4_bgnet
YML010W (u) YJL167W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR224C (u) YNL290W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL290W (u) YDR224C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR265C (u) YOL113W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOL113W (u) YLR265C		1.0	ppi			rewired-BG-network-474_4_bgnet
YER151C (u) YFR017C		1.0	ppi			rewired-BG-network-474_4_bgnet
YFR017C (u) YER151C		1.0	ppi			rewired-BG-network-474_4_bgnet
YIL105C (u) YPL018W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL018W (u) YIL105C		1.0	ppi			rewired-BG-network-474_4_bgnet
YKL135C (u) YOR106W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR106W (u) YKL135C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL158W (u) YPL082C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL082C (u) YGL158W		1.0	ppi			rewired-BG-network-474_4_bgnet
YCR084C (u) YLL024C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLL024C (u) YCR084C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR056W (u) YNL236W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL236W (u) YGR056W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR087C (u) YIL005W		1.0	ppi			rewired-BG-network-474_4_bgnet
YIL005W (u) YDR087C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJL141C (u) YPL037C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL037C (u) YJL141C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBL047C (u) YML088W		1.0	ppi			rewired-BG-network-474_4_bgnet
YML088W (u) YBL047C		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL073W (d) NPI3		1.0			Shared_Interaction	NaCl_module_edges_Randomized_4
YGR282C (d) YNL098C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YBL046W (u) YGL244W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL244W (u) YBL046W		1.0	ppi			rewired-BG-network-474_4_bgnet
YAL013W (u) YCL059C		1.0	ppi			rewired-BG-network-474_4_bgnet
YCL059C (u) YAL013W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR103W (u) YNL131W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL131W (u) YGR103W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL158W (u) YNR006W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNR006W (u) YGL158W		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR052W (u) YOR326W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR326W (u) YHR052W		1.0	ppi			rewired-BG-network-474_4_bgnet
YMR110C (u) YOL068C		1.0	ppi			rewired-BG-network-474_4_bgnet
YOL068C (u) YMR110C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDL003W (u) YOL130W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOL130W (u) YDL003W		1.0	ppi			rewired-BG-network-474_4_bgnet
YAL005C (u) YPR133C		1.0	ppi			rewired-BG-network-474_4_bgnet
YPR133C (u) YAL005C		1.0	ppi			rewired-BG-network-474_4_bgnet
YBL047C (u) YDR174W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR174W (u) YBL047C		1.0	ppi			rewired-BG-network-474_4_bgnet
YGL071W (u) YKL168C		1.0	ppi			rewired-BG-network-474_4_bgnet
YKL168C (u) YGL071W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBL061C (u) YJR002W		1.0	ppi			rewired-BG-network-474_4_bgnet
YJR002W (u) YBL061C		1.0	ppi			rewired-BG-network-474_4_bgnet
YJR075W (u) YOR231W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOR231W (u) YJR075W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR096W (u) YNL251C		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL251C (u) YLR096W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBL016W (d) YGR067C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YDR272W (u) YOL068C		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YOL068C (u) YDR272W		1.0	metabolic_pathway			rewired-BG-network-474_4_bgnet
YHL030W (u) YHR087W		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR087W (u) YHL030W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR104C (u) YKR001C		1.0	ppi			rewired-BG-network-474_4_bgnet
YKR001C (u) YGR104C		1.0	ppi			rewired-BG-network-474_4_bgnet
YKL079W (u) YPL131W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL131W (u) YKL079W		1.0	ppi			rewired-BG-network-474_4_bgnet
YIL021W (u) YLR056W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR056W (u) YIL021W		1.0	ppi			rewired-BG-network-474_4_bgnet
YBL016W (d) YDR345C		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YHR073W (u) YHR171W		1.0	ppi			rewired-BG-network-474_4_bgnet
YHR171W (u) YHR073W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL204W (d) YLR393W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
YJL084C (u) YLR178C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR178C (u) YJL084C		1.0	ppi			rewired-BG-network-474_4_bgnet
YCR008W (u) YNL216W		1.0	ppi			rewired-BG-network-474_4_bgnet
YNL216W (u) YCR008W		1.0	ppi			rewired-BG-network-474_4_bgnet
YGR009C (u) YOL053W		1.0	ppi			rewired-BG-network-474_4_bgnet
YOL053W (u) YGR009C		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR325W (u) YLR417W		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR417W (u) YDR325W		1.0	ppi			rewired-BG-network-474_4_bgnet
YDR381W (u) YLR203C		1.0	ppi			rewired-BG-network-474_4_bgnet
YLR203C (u) YDR381W		1.0	ppi			rewired-BG-network-474_4_bgnet
YPL031C (d) YPL022W		1.0	kinase_substrate			rewired-BG-network-474_4_bgnet
